,REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,VALUE
68,1986-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.3
69,1986-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.4
70,1986-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.7
71,1986-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.7
72,1987-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.7
73,1987-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.8
74,1987-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.8
75,1987-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.8
76,1987-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,24.8
77,1987-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
78,1987-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.1
79,1987-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.1
80,1987-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.1
81,1987-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.1
82,1987-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
83,1987-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
84,1988-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
85,1988-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
86,1988-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.3
87,1988-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.4
88,1988-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.5
89,1988-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.3
90,1988-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.3
91,1988-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.3
92,1988-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.3
93,1988-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.3
94,1988-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
95,1988-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
96,1989-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
97,1989-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.3
98,1989-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.3
99,1989-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.2
100,1989-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.4
101,1989-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.4
102,1989-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.6
103,1989-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.6
104,1989-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.8
105,1989-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.8
106,1989-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.8
107,1989-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.8
108,1990-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,25.7
109,1990-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.0
110,1990-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.0
111,1990-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.0
112,1990-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.0
113,1990-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.0
114,1990-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.0
115,1990-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.1
116,1990-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.2
117,1990-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.2
118,1990-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.2
119,1990-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.2
120,1991-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.4
121,1991-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.5
122,1991-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",347,26.9
