,REF_DATE,GEO,DGUID,New housing price indexes,UOM,UOM_ID,VALUE
71,1986-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,43.1
72,1987-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,43.7
73,1987-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,44.3
74,1987-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,45.3
75,1987-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,45.9
76,1987-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,46.3
77,1987-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,46.7
78,1987-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,46.9
79,1987-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,47.6
80,1987-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,48.0
81,1987-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,48.1
82,1987-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,48.6
83,1987-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,48.8
84,1988-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,49.3
85,1988-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,49.5
86,1988-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,49.9
87,1988-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,50.2
88,1988-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,50.6
89,1988-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,50.7
90,1988-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,50.7
91,1988-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.0
92,1988-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.2
93,1988-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.4
94,1988-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.5
95,1988-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.7
96,1989-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.6
97,1989-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.6
98,1989-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.9
99,1989-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,51.9
100,1989-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,52.3
101,1989-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,52.4
102,1989-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,52.3
103,1989-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,52.4
104,1989-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,52.6
105,1989-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,52.8
106,1989-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.0
107,1989-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.0
108,1990-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.1
109,1990-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.3
110,1990-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.3
111,1990-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
112,1990-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.6
113,1990-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
114,1990-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
115,1990-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
116,1990-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
117,1990-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
118,1990-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
119,1990-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
120,1991-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.3
121,1991-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.3
122,1991-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.0
123,1991-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.4
124,1991-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
125,1991-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
126,1991-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
127,1991-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.4
128,1991-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
129,1991-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
130,1991-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.3
131,1991-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.3
132,1992-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.2
133,1992-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.0
134,1992-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.2
135,1992-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.2
136,1992-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.1
137,1992-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.0
138,1992-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.0
139,1992-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,52.9
140,1992-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.0
141,1992-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.1
142,1992-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.1
143,1992-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.1
144,1993-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.0
145,1993-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.1
146,1993-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.2
147,1993-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
148,1993-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.5
149,1993-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
150,1993-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
151,1993-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
152,1993-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.8
153,1993-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.9
154,1993-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.0
155,1993-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.0
156,1994-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
157,1994-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
158,1994-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.8
159,1994-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
160,1994-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.9
161,1994-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
162,1994-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.7
163,1994-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,53.8
164,1994-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.1
165,1994-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.1
166,1994-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.5
167,1994-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.5
168,1995-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.4
169,1995-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
170,1995-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
171,1995-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
172,1995-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.6
173,1995-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
174,1995-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
175,1995-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
176,1995-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
177,1995-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.5
178,1995-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.4
179,1995-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.4
180,1996-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.4
181,1996-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.2
182,1996-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.4
183,1996-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.2
184,1996-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.4
185,1996-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
186,1996-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
187,1996-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
188,1996-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
189,1996-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
190,1996-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.6
191,1996-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
192,1997-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.9
193,1997-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.9
194,1997-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.9
195,1997-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.6
196,1997-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.2
197,1997-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.4
198,1997-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.4
199,1997-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.6
200,1997-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.6
201,1997-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
202,1997-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
203,1997-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.7
204,1998-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.6
205,1998-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.9
206,1998-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.9
207,1998-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.9
208,1998-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
209,1998-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
210,1998-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
211,1998-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
212,1998-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,54.8
213,1998-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,55.0
214,1998-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,55.0
215,1998-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,55.0
216,1999-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,55.1
217,1999-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,55.4
218,1999-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,55.7
219,1999-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,55.8
220,1999-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,55.9
221,1999-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,56.1
222,1999-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,56.1
223,1999-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,56.5
224,1999-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,56.5
225,1999-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,56.8
226,1999-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,57.1
227,1999-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,57.1
228,2000-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,57.2
229,2000-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,57.3
230,2000-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,57.5
231,2000-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,57.8
232,2000-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,58.1
233,2000-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,58.1
234,2000-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,58.1
235,2000-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,58.9
236,2000-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,59.3
237,2000-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,59.5
238,2000-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,59.8
239,2000-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,59.8
240,2001-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,60.2
241,2001-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,60.8
242,2001-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,61.0
243,2001-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,61.2
244,2001-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,61.5
245,2001-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,61.8
246,2001-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,61.8
247,2001-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,61.9
248,2001-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,62.3
249,2001-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,62.4
250,2001-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,62.6
251,2001-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,62.6
252,2002-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,62.8
253,2002-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,63.0
254,2002-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,63.5
255,2002-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,64.4
256,2002-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,64.8
257,2002-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,64.9
258,2002-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,64.9
259,2002-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,65.5
260,2002-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,65.9
261,2002-10,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,66.2
262,2002-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,67.9
263,2002-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",347,67.9
